Id,SalePrice
1923,150650.07043477366
1988,100634.6925297351
2325,161246.7395431002
114,199301.81508486893
2700,193240.12822992363
217,147750.3117006519
343,182316.81802335606
386,233911.08495162838
2005,81502.8808268546
2908,132897.2929870006
1814,251985.9214334747
2446,495372.610309953
208,141533.43076464906
1679,103703.84881856974
822,337470.3622521091
6,173624.0122797332
1781,374139.7298267775
2397,313944.7803303155
2340,338788.1565699882
1618,166748.5507149882
2843,171867.1506104571
1061,354569.67036890425
2786,114000.04660490427
1935,134296.24174338946
1341,109528.61770458632
521,253355.7072979612
2136,113097.8183860609
996,210308.58276941485
227,136949.86916679324
135,174785.86835556198
1167,178944.43907243432
294,235238.19504687603
1776,205713.57672774637
540,187776.85400936537
1717,215671.42961242708
2303,121405.89923557776
116,185544.98438711444
127,158078.64388021274
1371,129002.62914928167
1014,200963.3246534627
1507,74336.88030156492
702,158962.24484106482
750,154667.01341142517
261,145071.64421357765
1559,52700.09524835773
577,229508.07615511998
2812,204502.20178512763
2080,159972.01857524988
1368,107246.06077347789
2376,99857.8417237584
659,119460.55920567486
1235,136017.00546454423
332,71584.89846097711
1917,140169.4768221262
2094,251662.18663411072
1460,268411.2150016019
1471,230513.40539122256
1509,113726.23522604592
1922,118500.81031082463
433,474463.5046390672
460,281257.2549989772
1116,241762.13385510526
1137,181696.32302588463
53,165636.64095335006
2354,263416.5340581021
1475,218430.8158104099
1761,472151.1919800268
842,139724.07265405048
2739,181160.075942419
2509,160077.05572384363
1007,216746.9549545572
2610,166393.0048150574
1952,98837.80078670404
2719,167149.1628184915
2921,82963.28282556753
1966,148622.45788560537
292,141206.79936402675
1204,195416.52608613062
1829,265443.3339815253
2419,191948.89985160227
391,151246.89001073103
798,113936.87310976001
481,208463.5597848578
193,195313.41611645353
555,131744.97180695547
899,54006.61170625426
2357,175315.102506978
328,126552.34191157605
1356,117392.31599411964
1154,115939.94768406893
1730,180546.096758054
2249,125959.15997379305
1119,280172.4254380624
2856,131282.32300287797
1394,129033.43555111872
2587,115650.71178691859
61,299650.15999390953
2661,175107.00069161734
2711,117124.22292464697
1147,186238.88275872247
757,124000.74049853941
2623,83249.31175373189
2378,135514.10973466298
1413,136334.97946865825
1722,233760.9089637533
1112,222686.16845488787
1623,187351.67170526393
1201,205232.95277840836
1513,116318.73570245004
957,485552.9706911566
1171,244308.1990427334
1145,210753.62713745175
2726,223506.69651895162
703,127374.01724532052
760,98525.22857362703
1964,147934.0515770127
2512,209135.49102605943
159,148970.19127341433
1281,183658.02344087197
468,183826.18315891683
290,126074.33126757691
665,114866.01121133435
1463,268181.690067698
1792,219314.78149941
923,146642.1853679854
500,278414.8824968925
1408,181853.55336465943
331,60324.55828569214
170,159868.4645930272
2192,85775.26146219969
2571,331193.90236129117
2314,160971.85314506473
2647,92672.7216783884
422,424537.18070092937
2457,325330.21762086253
1838,180972.09059850307
2805,237945.5631539397
1645,181924.89400853487
1711,316537.8454153179
2825,242007.67984015454
322,344544.9328021432
2103,249932.78355078303
342,130093.66395802262
600,111604.33659280905
488,167620.53831972854
1725,312455.738754826
2246,283368.1181194106
2847,145104.45918955386
806,239192.22795509666
530,234759.90592775872
963,196115.2715752431
2678,103846.44526275322
171,71193.06197791056
2401,427336.2645736007
805,229506.346911831
2259,253528.15720598502
1748,191717.8814613567
1361,140559.818045202
1677,110671.00656212165
1406,140732.01009838865
2322,231393.0129197403
688,169640.445944439
143,144171.3872369926
804,214301.71192587656
1214,176255.10162221617
2828,141900.29062356031
1999,195717.42859462532
2467,195777.40235925856
2665,178312.76812100178
1538,328381.43418549106
398,115110.26611132729
2822,145094.60685076204
2157,142905.7056641305
1856,201060.3624927034
1269,103323.50776327174
2570,118043.10241513242
2320,234030.26104565442
1517,121101.37506692266
2304,113426.8422922504
1312,83016.04647608673
2012,120407.18469650942
506,239164.90422008853
2865,197143.85903257437
2367,99625.36584087503
554,82093.19498982135
238,135964.19465716757
1954,100900.90861005966
2488,121210.99011308343
2291,81477.35152535494
1969,87225.6829445159
2725,169615.87591118363
1482,134048.2128943418
2763,206541.741321712
503,252742.85572988985
1584,246667.41656328403
1531,154212.87843133134
2210,179739.62908742577
459,337626.2756061527
556,114678.66648120224
1347,145778.1488976074
1290,79624.46636735903
1388,110419.80982690542
1571,366906.5576599089
2754,190545.2923886685
765,158963.5321013189
2494,121236.61584528015
2870,216140.03582112998
7,262472.4328931831
1114,240930.58779129502
2418,264229.26660498517
291,140854.95731046566
18,370524.1010227807
39,367831.8273825125
1001,289266.43218511925
2442,240698.938413415
616,133021.12293805796
2680,49762.25969832868
1414,127120.76802316873
289,152385.95238987153
40,269241.17312887666
860,120355.38442899944
409,105636.79701890812
673,168348.21369274752
2427,190330.7650415135
2036,189135.6093013956
2564,139556.29097714042
642,190880.54438067094
1008,193995.0835405574
1908,186780.0436223636
2519,211446.3645126654
1369,84733.64305013635
2855,160728.4969536582
712,101320.39362086735
1943,123924.22582541616
1958,136922.13025156833
107,187600.67814900237
2295,208317.28224639525
704,109211.358124911
676,130224.01274808648
259,174710.07913745084
93,265757.6288333129
106,241032.7476598957
2315,168806.22607289485
1050,91448.07173127773
1095,215052.9782042958
2709,142756.32858778298
758,163873.82773992856
1496,145640.88070444792
2370,110302.09778919979
2458,274405.9958748936
2733,118826.53289870087
161,267897.0149270244
726,149098.55624412774
845,227559.1590085539
947,254573.91190169065
2232,104896.2115012808
2563,145837.56560010082
2299,166537.34271833024
211,84527.33419330827
605,176774.47865994542
1478,199678.12534850722
2247,280876.0612488719
2274,240986.7169204987
2869,207263.867961853
967,224863.02914324473
2656,107852.14466292107
667,239390.2849067445
1042,98751.6396780975
2023,158064.76474919717
2447,360557.96726918546
2055,140263.06810138133
2275,304272.9762543028
2204,162888.05147685454
1563,273252.2163011147
483,229908.76805360935
796,133418.91318758443
1526,150669.9321896517
2042,153910.54954574426
442,360024.8994074946
1693,324349.45373103325
1468,235560.82987428393
1430,207232.55117122555
2605,184387.9890187737
1529,193618.19338636982
335,143408.3824548712
1287,112139.54634006304
31,96999.08332301374
1785,301206.9057930331
82,147694.12622666766
2620,150083.79318156946
252,177996.1973047487
721,66099.37195773257
2165,185417.63355449165
2316,177045.77416668562
775,125404.01202117343
1558,93221.50974240458
17,200462.48417228478
1022,244427.13637693215
925,108267.28986688232
438,282966.1736591969
1270,152099.9644971807
1272,123934.60986458187
215,133762.06628601058
266,227629.00153060362
2402,296353.99838439765
1250,133983.85543655197
1984,129318.40782125693
1279,149754.05473577874
377,243301.48791904707
1252,136256.02602676398
2156,264770.1008704693
499,337644.01903262537
1374,126062.22452976134
2898,245069.15557975328
401,105277.27381103915
2721,165889.56411105877
2078,259921.76737812418
2589,132317.7798942503
1946,255761.99856845138
1334,99000.24522814398
2781,216036.89192285447
431,381497.01225708344
576,221071.10378006697
1474,215925.7830420599
2254,125233.80698465765
2155,288805.30030151433
885,91546.79532046856
643,150251.46264461652
1944,120357.3469249226
480,199660.1268732313
2845,102793.70517769494
2387,301216.6520872642
2407,210885.86164814484
2527,157805.58625483542
2514,151116.46849619705
629,170216.11488801517
80,202111.85387729722
1876,131335.16591072836
1546,101932.3984035772
2518,172888.24226901197
2347,136483.43025556544
783,239209.18586345643
1322,49116.565527857834
194,97615.22005189348
1770,296786.50424299174
2143,148137.44879653837
1229,240832.50554479694
511,268853.6711583781
46,229300.19048895332
1348,166384.87988491482
2465,194148.04729233953
387,229922.78873119867
873,220584.31069392664
1918,107987.13428751421
2764,245081.67331579316
2184,101403.15551667557
934,146019.2700270444
1920,119354.59350098598
2631,136289.84042105736
1768,525930.9409143928
2040,121957.94443541093
1749,221271.70465811613
834,243730.60474039376
1457,233287.13278255763
79,111791.64648056154
2302,130274.12091802925
1817,120681.71453966765
2755,231644.17533606366
359,179339.33347522462
2059,92427.33892338291
2092,249235.4222941473
2516,224919.6058291676
150,106818.21509166027
1656,148514.95325893868
83,103643.49011660142
2411,193502.34056360018
795,59014.77597495369
2312,229323.1489934154
2917,99550.78392722087
1624,191082.88759707985
2215,273163.59185753553
1211,140277.40509839478
1485,167502.30078340898
1024,200748.39731985558
570,200178.21868308735
2874,142486.7865846362
700,155097.0248474655
2756,208007.44285069234
2022,172747.09679544167
583,220861.51860105764
2392,366186.70490987523
2424,177479.73005268347
212,110448.85332092385
736,113649.93260267946
1610,164486.5602708102
890,125499.31839793458
467,181957.15196447406
578,229875.7377598928
1747,216044.97394619085
1149,161269.67991873494
2758,247915.33395109474
857,129755.84597262676
2219,275237.6065477361
733,102072.26064676819
2909,96361.99906650616
1798,245395.00391171948
235,105520.00078874355
2366,119408.57628162249
1027,132515.82051910335
1195,149420.65161539102
1303,26423.546993695432
148,194639.02292865625
608,156843.952637343
2515,205316.7617394173
821,294033.424382908
2500,276495.294135166
745,104417.79879694746
741,126541.40082781733
1611,183056.67219594843
2532,112600.93497407094
1081,232934.24481703388
1692,427142.1498427185
2520,206175.068106088
276,112676.47414422939
1992,127241.10021571338
663,44948.657759764756
418,113099.8306748041
1733,201240.39262761045
2359,141092.7702178831
253,197484.1666264188
1518,169125.3427896725
2035,139234.27170592945
2919,71732.00274344937
1540,229702.19688474716
2120,145842.11689694767
1674,168060.76179507095
256,130289.37072373062
2361,98092.35980717702
978,75482.31898072813
2280,133509.36188298825
2095,232662.7541288765
1709,330451.4011606448
2801,230853.1059855877
1246,133647.00927563873
2373,91860.42388719229
1055,311619.0842745075
2017,129803.13124926708
1099,291637.85406093136
1344,64369.3558926323
835,222713.69780196634
1117,224728.88405815852
2043,62919.64680449375
2085,95133.01899570113
410,137897.76334439532
2650,106849.53874572553
2867,155194.3334707701
1668,112832.50605572139
1161,175142.2884009798
2122,188124.67163389822
2539,137779.29124205533
1047,117962.50188551351
1445,133829.22087573534
541,136682.79126338454
569,216455.69582728075
1276,118260.69863023623
918,118007.8048186199
326,160091.39677734658
1936,129419.17646856571
895,87841.6084000607
257,133834.9424353992
1241,169764.46702745667
1545,119629.46228206507
1189,172851.49374165866
270,134645.67654708805
2066,217860.4559868742
693,98848.26446082737
1259,153932.14116407544
2916,143080.35313052955
2321,279254.78999581473
1977,101323.55167101363
1895,145700.43598757763
1240,168314.8821736302
85,145608.12500424022
1823,113371.74997512299
825,286236.6155723037
110,224257.575605684
697,120492.94726792283
2297,85783.7084635604
1231,137081.02023954436
1355,145231.882034054
968,337112.83543302794
584,217492.51164818314
1315,126030.56859168914
1606,128481.23338999585
206,109022.78844052498
1685,386062.5429558778
2016,111140.65504539524
869,214282.12786691505
2135,118849.37280646176
2346,180978.9309023967
2430,215575.17468151829
2198,77348.71356891957
2652,119212.23965293303
27,113866.05859056154
241,158797.70171354676
906,104029.1549711051
1506,104953.86036516733
2098,366678.41537373007
1435,222980.119715547
2213,105044.87354051475
1274,139797.74631196947
743,19451.96355909016
1737,205294.08740141685
2797,274486.42155914725
2185,44715.02025170115
58,156986.15122294982
830,208165.29888676663
808,108760.0281937216
680,170318.85074136133
1153,107366.26907032137
1291,139966.90805392395
1818,138738.10421507584
2161,185112.63488702665
1883,118594.59809644769
350,348226.0608091442
2473,149743.2701861628
295,193426.82702257848
293,199659.34629710185
859,124880.18175985373
288,83632.27565005946
1578,137668.45074091275
102,227556.91398393404
2831,170230.14679630782
1030,157656.79567443902
2551,149451.08063935066
1286,138715.15916492636
958,325620.31250235555
776,121289.87547772838
72,222772.66212877966
2263,254065.87742205214
1866,138152.96584638447
2876,59076.89229226297
2146,243675.13034270675
103,204207.7236185273
1500,133610.26674332534
492,183722.93130400166
167,127749.02936498771
2597,114795.32794306934
2685,93246.26023371017
1035,151228.40056837283
1220,54678.05419905766
2602,147035.28068573403
2159,215735.30373447272
695,162990.2636938316
1109,255880.7706111098
640,207942.22967363414
1652,132818.57224877068
2090,198060.58482045535
1188,179836.46879823468
2345,231739.7520592258
1059,408618.9528746862
2751,226055.87724641443
128,212610.30579303185
1523,193912.738628184
2925,164627.525623164
2145,302195.93518319435
1121,218370.91962725073
566,287290.47763669415
565,219715.64133875846
1331,141263.49322708725
2928,104123.36871871301
156,133272.2301391034
797,135261.1739179818
327,77762.41199343251
2859,150704.35035520484
1453,101510.44616528851
1762,331358.70078994264
1868,196103.20625828078
1760,160628.74604038315
1113,232287.8138453737
1812,201996.93755226556
117,159760.63404815015
1142,201731.3130671278
2342,413348.9938073348
927,140509.22468249494
2478,176164.91447240248
655,77958.44149564319
2064,127357.3961713003
369,292738.17236962926
2239,120426.34089533752
2732,206371.52170791134
1653,160009.33860734047
959,195906.13640577838
2395,340175.0233198955
1412,95770.66289770498
271,255983.734890566
1484,136328.26879593573
1497,144155.35516686822
552,146690.54848921255
2,117569.03199962304
1855,301526.2844466092
4,288795.27511819266
2292,136688.27158581692
134,126562.8403677243
646,98738.32828171806
42,327166.5705876363
532,229461.40001082126
713,91148.4650445568
2561,138605.09393906832
2360,144691.85763086227
1333,111762.30153987798
1407,221490.5153628806
2892,326023.6964026345
574,240890.62245927396
1227,181910.88379138647
2591,256257.41821658495
1476,224219.24152776826
1125,268265.3266692328
1446,124085.63200314395
408,110725.28785883181
1101,278580.51587874495
2251,191355.1178325206
373,188230.9339390692
2554,125185.94301639518
2382,274302.2771121903
1985,79810.03872538038
519,230252.85526491777
1093,189987.47993799302
864,242816.28176163707
2889,159327.70537475083
2308,202429.57099672686
986,159618.01211860077
1302,146157.170366597
585,150220.30745994987
2708,135027.90432570747
147,132350.63401532458
1441,219290.518892364
383,178372.40194469347
285,154807.43971205215
181,114168.52512710734
358,178016.9044695283
780,178257.24362140716
258,180719.74208260767
1865,224299.22963132683
692,115175.32458664138
2902,315292.2533885578
508,254263.9738013785
2638,166347.74901347246
36,142773.39431777803
611,172640.07237722972
2281,170098.94506590918
1678,126152.74993236797
1696,449609.4863837337
1557,59155.74801317915
2180,148656.30438427205
1726,240737.15957152355
951,125697.02465745475
267,234478.4915147383
2706,125126.19645447333
2221,224237.30784068367
1357,165642.22002446756
2901,292239.1321237651
347,156288.02406349417
2164,200345.82383303306
1586,330540.8411002044
360,147067.50989468125
1769,237803.122333813
2617,155459.895859234
1879,156580.47548233977
991,212739.63385383727
1535,117367.2260393053
1191,156576.12450721275
1579,212278.9905956569
1882,135631.07097521695
1510,121072.6840277263
2196,214236.48121472975
1845,192078.109007455
2336,388728.50252987095
942,85496.1234724439
861,94456.79458346525
2555,117756.29113161481
1392,160850.7386340993
2099,256812.23606082983
1543,114739.47211109969
948,260338.31739021375
1239,164209.7543296962
22,183481.2569683117
2796,262586.2989040339
2747,190541.4007861903
92,279938.19560118736
210,163403.20583625857
1858,224647.88586955392
2228,177422.7073680271
447,246191.7124045136
827,241005.8959298856
1649,237006.5939366116
682,145789.58476455405
2698,117303.5902799828
494,146578.06371368357
214,111944.02628390833
2441,243578.852469707
2679,111229.1833542193
1336,97469.42436700407
465,189773.5523232292
1524,134157.75021979728
2543,126945.01066893297
631,139155.43045389437
2452,330676.9318438443
228,156993.8767025843
126,176518.87614603527
1092,231995.85740791087
1122,207903.71141494182
932,221583.4208008889
1980,85520.56470611031
2171,109269.4807842723
551,140773.39822208282
2768,166525.90727949393
2056,102317.8434981715
1159,367311.03631339455
2645,141726.53060661507
1174,191321.77092689328
2266,196313.4936895626
2462,339198.70844137575
1219,138157.00974590244
2922,204706.4095547865
118,148512.690934546
474,164439.72532367415
2576,153902.50579302036
872,296815.8019483463
1077,234739.47523879973
1536,133435.65570836773
1150,127843.73471059786
2341,342449.0781918999
1931,148835.49125608927
2785,145018.4096455961
2538,122259.26219610978
597,197191.05825310986
464,218661.91785125114
233,260456.74810536546
2169,131667.4405018342
2123,166384.65968597756
1867,170578.44833828846
137,275136.5990143418
515,219399.98712277855
933,103423.90925438754
2784,141345.7604164149
972,160658.97236523317
599,163333.67690818006
2614,134369.58258033503
2582,154859.2284765464
1409,159420.57059962794
175,112480.1264860649
352,247707.37430823836
976,86047.51255139514
2134,193367.19815513075
984,109074.71413787885
2396,356009.46802792605
1673,124940.6746075736
404,122195.91558741637
607,160026.75396801965
814,162705.9137320255
868,200496.9918256432
2271,189183.18551795871
1633,283076.89378512383
337,194527.18142809605
2765,202747.0412230265
1746,248876.11898498237
368,349244.3921249289
2806,214156.12044097183
1662,189878.8224413497
1234,216676.39583068888
1373,136653.12817933102
1672,102752.1572438383
1939,128297.39271338991
